price,ttr,cost,n_ev,win,first_c,first_t,mean_c,mean_t,boot_lo,boot_hi,train_c,test_c,test_t
"[0.90,0.95)","[30,60)","passive maker bound (fill@bid, fee=0)",9230,0.936108612547785,1.1244637053087747,4.220688679420961,0.8285622326703589,3.248378178927927,0.34546156905105496,1.2864430255282808,0.5116799400901416,1.2000356850925906,3.3614387736526874
"[0.90,0.95)","[60,120)",score (harness),12472,0.9406491695866752,-0.5475377615009632,-2.3854265804326533,-1.0525146427493046,-4.711992095192407,-1.4952005812767473,-0.6355132981706222,-0.9978936163693688,-1.1008145169601768,-3.618242618683643
"[0.90,0.95)","[60,120)",real (fee=0),12472,0.9406491695866752,-0.07872626683771068,-0.3429975478020573,-0.6304045580148736,-2.8242426743142905,-1.052053008902919,-0.19544134021872306,-0.5682593655908051,-0.6853578457106089,-2.2544402454816916
"[0.90,0.95)","[60,120)","real (fee=0, no slip)",12472,0.9406491695866752,0.38367543296985135,1.6716056952224538,-0.16445158664576365,-0.7367031937187732,-0.5819374098312372,0.25388191309057867,-0.10281731751581495,-0.21895307889800547,-0.7201779147419005
"[0.90,0.95)","[60,120)","passive maker bound (fill@bid, fee=0)",12472,0.9406491695866752,1.4395766516998059,6.275325444217593,0.8978337788572657,4.027196619507267,0.4623291036752495,1.3413349932083152,0.9484237389250271,0.8530984659283326,2.8101027368872566
"[0.90,0.95)","[120,300)",score (harness),9887,0.9380436008033705,-0.8251209660133475,-2.9901544664030935,-1.657999615612854,-6.106745415746546,-2.2110258264512272,-1.1176680599680984,-1.5022403203649792,-1.776211526932447,-4.918264932697267
"[0.90,0.95)","[120,300)",real (fee=0),9887,0.9380436008033705,-0.3013305350460163,-1.0919860277029665,-1.1978012016008586,-4.413976780096364,-1.7377238814937013,-0.6581399452115232,-1.0382485127930614,-1.3188920698545614,-3.6539885090263646
"[0.90,0.95)","[120,300)","real (fee=0, no slip)",9887,0.9380436008033705,0.15667037524021174,0.5677548613857281,-0.7347682352149363,-2.7075543962977346,-1.262722030534667,-0.19438286222618992,-0.5754471355093745,-0.8556833413070779,-2.3705564861151567
"[0.90,0.95)","[120,300)","passive maker bound (fill@bid, fee=0)",9887,0.9380436008033705,1.203701830686758,4.36367080489129,0.30704421086394407,1.1321630012809467,-0.21114691650859974,0.8463423622491445,0.45856790528133307,0.19204686512749478,0.5324371572605489
"[0.95,0.98)","[5,15)",score (harness),4477,0.9734073452526948,-0.8509435620640456,-3.326126573120618,-1.0126639297140387,-4.11380476202697,-1.5234376218174508,-0.5181924229464712,-0.9280672566613453,-1.2308165014710244,-2.5507210403712377
